id,title,type,publisher
doi:10.1037/e418292005-001,New York State Education Dept Mission/Vision/Regent Goals,dataset,crossref:7822
doi:10.1016/b978-0-323-07954-9.00011-6,Pain Of Spinal Origin,book chapter,crossref:78
doi:10.1037/e605242007-001,"Health Promotion And Disease Prevention Provisional Data From The National Health Interview Survey: United States, January-June 1985",dataset,crossref:15
doi:10.1515/9783110814262.118,A Developmental Screening Questionnaire For Five-Year-Olds,book chapter,crossref:374
doi:10.1037/e523432006-004,Using Knowledge And Teamwork To Reduce Crime,dataset,crossref:15
doi:10.1037/e504262006-010,Symposium: Protecting Science And Academic Freedom From Institutional Review Boards,dataset,crossref:15
doi:10.1145/2443416.2443418,Evaluating Parameter Sweep Workflows In High Performance Computing,proceedings article,crossref:320
doi:10.1037/e413592008-004,"Taxable Revenue Report On Indoor Smoking Ordinance, Minneapolis",dataset,crossref:15
doi:10.1037/e566422006-005,QuickStats,dataset,crossref:15
doi:10.1037/e440712008-001,Best Research For Best Health: Summary Of Responses To The Consultation On A New National Health Research Strategy,dataset,crossref:15
doi:10.1037/e517292011-773,Anger Mediates The Relationship Between PTSD And Marital Satisfaction In National Guard Veterans,dataset,crossref:15
doi:10.1037/e311932004-033,Size-based Discrimination May Be Hardest On Children,dataset,crossref:15
doi:10.1037/e493832008-001,Court Procedures For Identifying Problem Drinkers: Final Report Phase II,dataset,crossref:15
doi:10.5005/jp/books/11650_18,Magnetic Resonance Imaging In Bone Marrow Disorders,book chapter,crossref:2914
doi:10.1145/2442810.2442813,TrafficPulse,proceedings article,crossref:320
doi:10.1037/e733252011-001,The 100 Car Naturalistic Driving Study: Phase 1: Experimental Design,dataset,crossref:15
doi:10.1037/e578902012-207,"Influence Of Object Weight And Terminal Orientation On Upper Limb Postures During Grasping, Holding, And Placing Cylindrical Object",dataset,crossref:15
doi:10.1037/e411632005-001,Character Education...Our Shared Responsibility,dataset,crossref:15
doi:10.1037/e593952010-001,National Prison Rape Elimination Commission Report,dataset,crossref:15
doi:10.5005/jp/books/11554_1,Introduction,book chapter,crossref:2914
doi:10.1037/e404292008-001,Volunteering In America: 2007 State Trends And Rankings In Civic Life,dataset,crossref:15
doi:10.1037/e515732006-001,Investigating Repeated Victimization With The NCVS,dataset,crossref:15
doi:10.1037/e619852012-001,Daphne Koller: What We'Re Learning From Online Education,dataset,crossref:15
doi:10.1037/e489132006-001,"Fact Checking The Washington Post's ""Fact Check""",dataset,crossref:15
doi:10.1037/e579162012-085,Bowen Systems Approach To Post-9/11 Foreign Relations,dataset,crossref:15
doi:10.1145/2442616.2442624,Smilas,proceedings article,crossref:320
doi:10.1037/e492162006-014,Revenues And Expenditures By Public School Districts: School Year 1999-2000,dataset,crossref:15
doi:10.1037/e736782011-001,"Questions & Answers About Domestic Violence: An Interview With Betsy McAlister Groves, MSW",dataset,crossref:7822
doi:10.1145/2442882.2442927,Spread And Sustainability,proceedings article,crossref:320
doi:10.1037/e310452005-001,"Changes In Status Of Family Members As Controlling Stimuli"" A Basis For Describing Treatment Process",dataset,crossref:15
doi:10.1037/e547702009-001,"Utah's Uninsured Rate Holds Steady In 2008: 298,200 Utahns Lack Health Insurance",dataset,crossref:15
doi:10.1037/e577002011-005,Education Establishment Bias? A Look At The National Research Council's Critique Of Test Utility Studies,dataset,crossref:15
doi:10.1002/9781118480793.ch27,Polymer Blends,book chapter,crossref:311
doi:10.1037/e592292010-001,Designing And Developing An Advanced Instructional Design Advisor,dataset,crossref:15
doi:10.5772/53666,Imaging Patellar Complications After Knee Arthroplasty,book chapter,crossref:3774
doi:10.1037/e493752006-009,"Cognitive Cockpit Engineering Coupling Functional State Assessment, Task Knowledge Management And Decision Support For Context Sensitive Aiding",dataset,crossref:15
doi:10.1037/e426312008-005,First Lady Addresses HAY Conference In St. Paul,dataset,crossref:15
doi:10.1037/e529902010-011,Resolution Raises Concerns About Conversion Therapy,dataset,crossref:15
doi:10.1037/e404042004-001,Automated Instruction And Performance Monitoring In Flight Simulator Training.,dataset,crossref:15
doi:10.1037/e578782012-005,Company Size And Human Factors And Ergonomics Awareness,dataset,crossref:15
doi:10.1037/e382142004-012,Practice: Inpatient Care For Youth Fuels CHAMPUS Hike,dataset,crossref:15
doi:10.1037/e605002007-001,"Utilization Of Short-Stay Hospitals By Adolescents: United States, 1980",dataset,crossref:15
doi:10.1037/e501752006-001,DOJ Reauthorization Sharpens OJJDP's Focus For FY 2004,dataset,crossref:15
doi:10.1109/icnp.2012.6459965,Marooned Magic Numbers - An Adaptive Congestion Control Architecture,proceedings article,crossref:263
doi:10.1037/e584792012-001,"Head Start's 9Th National Research Conference Program, June 23-25, 2008, Washington, DC",dataset,crossref:15
doi:10.1109/pht.2013.6461312,Point Of Care Technologies For Cardiac Patients In Rural India,proceedings article,crossref:263
doi:10.1037/e495922006-013,Neurotoxicity And Drugs Of Abuse: Cannabinoid Interaction With Brain Glucocorticoid Receptors,dataset,crossref:15
doi:10.1037/e520592012-698,Cross-language Lexical Interaction In Object Naming,dataset,crossref:15
doi:10.1037/e600312011-001,Learning Through Life: Future Challenges,dataset,crossref:15
doi:10.1016/b978-1-4377-1679-5.00032-6,Renal Physiology,book chapter,crossref:78
doi:10.1037/e537862012-001,Fifth Annual Early College High School Initiative Evaluation Synthesis Report: Six Years And Counting: The ECHSI Matures,dataset,crossref:15
doi:10.1037/e691762007-001,Understanding Barriers To Reentry For Offenders With Mental Disorder,dataset,crossref:15
doi:10.1037/e420362005-001,State Education Officials Provide Guidance On Charter School Policy,dataset,crossref:15
doi:10.1037/e495672006-006,Cocaine Effects On Dopamine And Opioid Peptide Neural Systems: Implications For Human Cocaine Abuse,dataset,crossref:15
doi:10.1037/e686082011-001,Teen Risk-Taking: Promising Prevention Programs And Approaches,dataset,crossref:15
doi:10.1037/e683332011-009,Cumulative Prospect Theory And Non-linear Probability Weighting In Individual Asset Allocation,dataset,crossref:15
doi:10.1109/sips.2012.28,Energy-Adaptive Modulation For RF Power Management Under Renewable Energy,proceedings article,crossref:263
doi:10.1037/e597232010-161,Department Of Elementary School Principals: Boston Meeting: Better Language For Better Living,dataset,crossref:15
doi:10.1037/e458002008-002,"Perceived Insufficient Rest Or Sleep--Four States, 2006",dataset,crossref:15
doi:10.1109/cgc.2012.114,Preprocessing Scheme Of Intelligent Assembly For A High Performance VLIW DSP,proceedings article,crossref:263
doi:10.1037/e452712008-007,Research Services,dataset,crossref:15
doi:10.1037/e316172004-001,Passionate Love And Sexual Desire: Cross-Cultural And Historical Perspectives,dataset,crossref:15
doi:10.1037/e515302009-011,Poll: 60 Percent Of Public Against Mandatory Minimum Sentences For Drug-Related Offenses,dataset,crossref:15
doi:10.1037/e444042004-001,Experiments On The Effects Of Input Variables On Multi-Target Alphabetic Displays.,dataset,crossref:15
doi:10.1037/e577462012-034,An Eye-Tracking Approach To Inattentional Blindness,dataset,crossref:15
doi:10.1037/e605802011-001,"Operation Safe Streets (Philadelphia, Pa.)",dataset,crossref:7822
doi:10.1037/e552692012-005,Alcohol's Relationship To Recognizing And Resisting Sexual Aggression,dataset,crossref:15
doi:10.1037/e597232010-125,Department Of Art Education: Historical Note,dataset,crossref:15
doi:10.1037/e695432011-050,Using Virtual Reality To Treat Social Anxiety Disorders In Adolescents,dataset,crossref:15
doi:10.1037/e511662006-001,Collaborative Effort And The Effectiveness Of Law Enforcement Training Toward Resolving Domestic Violence,dataset,crossref:15
doi:10.5005/jp/books/11014_21,Note-Taking,book chapter,crossref:2914
doi:10.1037/e533632009-019,"Response To Addresses Of Welcome: Robert J. Aley, President, University Of Maine, Orono, ME",dataset,crossref:15
doi:10.1037/e580062011-001,Partnership At Work,dataset,crossref:15
doi:10.1037/e536982012-372,Spatial Learning From Maps And From Navigation In Real And Virtual Environments,dataset,crossref:15
doi:10.1037/e420172004-001,Comparative Evaluation Of The New London Navy Lantern For Testing Color Perception. (Proj. No. 21-29-009).,dataset,crossref:15
doi:10.5005/jp/books/11601_8,Debridement—Preparing The Wound Bed For Cover,book chapter,crossref:2914
doi:10.5005/jp/books/11164_26,Facial Burns,book chapter,crossref:2914
doi:10.1037/e518442006-001,Prevalence And Consequences Of Child Victimization: Results From The National Survey Of Adolescents,dataset,crossref:15
doi:10.1037/e468092004-001,Evaluation Of Drug Abuse Treatments: Based On First Year Followup.,dataset,crossref:15
doi:10.1109/cgc.2012.87,Data Sharing In Data-Centric Multi-tenant Software As A Service,proceedings article,crossref:263
doi:10.1037/e320562004-001,HHS Weekly Report: 23-29 March 2003,dataset,crossref:15
doi:10.1037/e536062008-001,Evaluation Of Retinal Damage Produced By Long-Term Exposure To Laser Radiation,dataset,crossref:15
doi:10.1016/b978-0-08-096807-0.00003-8,Three-Membered Ring Systems,book chapter,crossref:78
doi:10.1037/e420782008-001,The Drug Treatment Outcomes Research Study (DTORS): Baseline Report,dataset,crossref:15
doi:10.1037/e532162008-001,Some Consequences Of Power Differences On Decisions In B-26 Crews,dataset,crossref:15
doi:10.5005/jp/books/11412_1,Developmental Anomalies Of Oral And Paraoral Structures,book chapter,crossref:2914
doi:10.1037/e317742004-001,Symptoms Of Depression Among Welfare Recipients: A Concern For Two Generations,dataset,crossref:7822
doi:10.1037/e508352011-001,Alzheimer's Disease: Understanding Alzheimer's,dataset,crossref:15
doi:10.5005/jp/books/11442_13,Medical Dictionary For Regulatory Activities: An Overview,book chapter,crossref:2914
doi:10.1037/e577392009-002,An Investigation Of The Relationship Between Personality Variables And The Involvement Of Students In Social Protest Movements,dataset,crossref:15
doi:10.1037/e666192012-001,Psychometric Properties Of The 14-Item Resilience Scale,dataset,crossref:15
doi:10.1037/e703492007-001,Asking For One Chance: Community Help-Seeking Experiences Of Female Ex-Offenders,dataset,crossref:15
doi:10.1037/e468062004-001,Therapeutic Application Of Behavioral Techniques: An Overview.,dataset,crossref:15
doi:10.1037/e540592012-001,The Effects Of Finite Sampling Corrections On State Assessment Sample Requirements,dataset,crossref:15
doi:10.1037/e381772004-031,Urban Youth Need Haven From Increasing Violence,dataset,crossref:15
doi:10.1109/pht.2013.6461296,A Novel Application Of The Osterwalder Model: Towards A Sustainable Ecosystem For Point Of Care Technologies,proceedings article,crossref:263
doi:10.1016/b978-1-4377-1679-5.00022-3,Vasopressors And Inotropes,book chapter,crossref:78
doi:10.1037/e481612006-021,Employees: A Company'S Best Asset,dataset,crossref:15
doi:10.1037/e463452008-128,Death Anxiety Scale,dataset,crossref:15
doi:10.5005/jp/books/11629_22,Metastatic Retinoblastoma,book chapter,crossref:2914
doi:10.1037/e493962004-001,Patients And Society: The Double Allegiance Of Psychiatrists,dataset,crossref:15
doi:10.1037/e516232012-009,Acetylcholine Control Hypothesis For Phasic Mesolimibic Dopamine Response To Nicotine,dataset,crossref:15
doi:10.1037/e318912004-041,Man Of Many Roles,dataset,crossref:15
doi:10.1037/e538732004-001,Medical Management Of Attention Deficit Hyperactivity Disorder: Part 2,dataset,crossref:15
doi:10.1037/e428472004-001,Validity Of Clinical Color Vision Tests For Air Traffic Control Specialists.,dataset,crossref:15
doi:10.1037/e423942008-001,ACT High School Profile Report. The Graduating Class Of 2006: South Dakota,dataset,crossref:15
doi:10.1037/e512702007-001,"Public Service Psychologist Burnout, Job Satisfaction, And Life Satisfaction",dataset,crossref:15
doi:10.1037/e440222004-001,The Solution Of Discrimination-Reversal Problems By Normal And Irradiated Monkeys. (Proj. No. 21-3501-0003 [Rep. No. 16]).,dataset,crossref:15
doi:10.1037/e407332008-001,New Report Provides Information On HIV Prevalence In The U.S. Household Population,dataset,crossref:15
doi:10.1145/2441776.2441778,Path Dependent Network Advantage,proceedings article,crossref:320
doi:10.1037/e683312011-170,The Appropriateness Of Adolescents' Confidence In Their Knowledge: AIDS-Related And General,dataset,crossref:15
doi:10.1037/e666602011-210,Lateral Masking In Tactile And Blurred Visual Form Perception,dataset,crossref:15
doi:10.5005/jp/books/11431_6,Immunological Aspects,book chapter,crossref:2914
doi:10.1037/e561232009-001,Report Of The Maine Commission On Domestic And Sexual Abuse And The Governor's Advisory Council On The Prevention Of Domestic And Sexual Violence,dataset,crossref:15
doi:10.1037/e557802010-001,Domestic Violence Survivors At Work: How Perpetrators Impact Employment,dataset,crossref:15
doi:10.1037/e323132004-003,Diagnostic Efficiency Of Neuropsychological Test Scores For Discriminating Boys With And Without Attention Deficit-Hyperactivity Disorder.,dataset,crossref:15
doi:10.1037/e552452010-002,"Differences By Sex In Tobacco Use And Awareness Of Tobacco Marketing - Bangladesh, Thailand, And Uruguay, 2009",dataset,crossref:15
doi:10.1037/e381542004-002,The JJDP Act: A Second Look,dataset,crossref:15
doi:10.1037/e537012009-001,HIV/AIDS Among Hispanics/Latinos,dataset,crossref:7822
doi:10.1037/e440602004-001,"Progressive Engineering Instruction, Stage III: Operational Training Building. Organization Of Instruction: Instructor's Manual, ""A"" Division; Instructor'S Manual, ""B"" Division; Instructor'S Manual, ""M"" Division; Instructor'S Manual, ""E"" Division. (OSRD, 1945; Publ. Bd., No. 4452.).",dataset,crossref:15
doi:10.1037/e436342004-001,"Alcohol And Disorientation-Related Responses: V. Influence Of Alcohol On Positional, Rotary, And Coriolis Vestibular Responses Over 32-Hour Periods.",dataset,crossref:15
doi:10.1037/e560272009-001,Some Illustrations Of Psychological Experiments Designed For Multivariate Statistical Analysis,dataset,crossref:15
doi:10.1037/e552582012-031,Emotional And Behavioral Correlates Of Reactive And Proactive Aggression In Children,dataset,crossref:15
doi:10.1037/e521832006-001,"Hospice Foundation Of America E-Newsletter For Jul, 2006",dataset,crossref:15
doi:10.1145/2434020.2434040,Co-simulation Based Building Controls Implementation With Networked Sensors And Actuators,proceedings article,crossref:320
doi:10.1037/e602252012-001,Absenteeism And Beyond: Instructional Time Loss And Consequences,dataset,crossref:15
